SalesKey,InvoiceNo,CustomerKey,ProductKey,TimeKey,Quantity,UnitPrice,TotalSales,CustomerID,Country,StockCode,ProductDescription,Category,Date,Year,Month,Day,Quarter,DayOfWeek,MonthName,DayName,PriceCategory,QuantityCategory,SalesCategory,IsWeekend,Season,TotalSpent,AvgTransactionValue,TransactionCount,TotalQuantity,UniqueInvoices,ProductTotalSales,ProductTotalQuantity,ProductCustomerCount
1503,536607,21,514,32,4,20.84,83.36,12449,Netherlands,HO11567,Home Stand Necessary,HO,2023-11-04,2023,11,4,4,6,November,Saturday,High,Small,Medium,1,Autumn,2997.61,374.7,8,189,5,416.8,20,5
1504,536607,157,514,32,4,20.84,83.36,12449,Poland,HO11567,Home Stand Necessary,HO,2023-11-04,2023,11,4,4,6,November,Saturday,High,Small,Medium,1,Autumn,2997.61,374.7,8,189,5,416.8,20,5
1505,536607,235,514,32,4,20.84,83.36,12449,Japan,HO11567,Home Stand Necessary,HO,2023-11-04,2023,11,4,4,6,November,Saturday,High,Small,Medium,1,Autumn,2997.61,374.7,8,189,5,416.8,20,5
1506,536607,293,514,32,4,20.84,83.36,12449,Switzerland,HO11567,Home Stand Necessary,HO,2023-11-04,2023,11,4,4,6,November,Saturday,High,Small,Medium,1,Autumn,2997.61,374.7,8,189,5,416.8,20,5
1507,536608,236,515,70,41,23.47,962.27,12396,Belgium,GI99952,Gift Little When,GI,2023-05-28,2023,5,28,2,7,May,Sunday,High,Large,Premium,1,Spring,962.27,962.27,1,41,1,962.27,41,1
1508,536609,156,516,117,13,22.61,293.93,12412,Italy,HO18450,Home Finish Trade,HO,2023-06-21,2023,6,21,2,3,June,Wednesday,High,Medium,High,0,Summer,2226.57,222.66,10,249,6,1175.72,52,4
1509,536609,237,516,117,13,22.61,293.93,12412,Australia,HO18450,Home Finish Trade,HO,2023-06-21,2023,6,21,2,3,June,Wednesday,High,Medium,High,0,Summer,2226.57,222.66,10,249,6,1175.72,52,4
1510,536609,314,516,117,13,22.61,293.93,12412,Lithuania,HO18450,Home Finish Trade,HO,2023-06-21,2023,6,21,2,3,June,Wednesday,High,Medium,High,0,Summer,2226.57,222.66,10,249,6,1175.72,52,4
1511,536609,340,516,117,13,22.61,293.93,12412,Norway,HO18450,Home Finish Trade,HO,2023-06-21,2023,6,21,2,3,June,Wednesday,High,Medium,High,0,Summer,2226.57,222.66,10,249,6,1175.72,52,4
1512,536610,4,517,180,30,1.74,52.2,12369,Belgium,HO15596,Home Laugh Focus,HO,2023-08-17,2023,8,17,3,4,August,Thursday,Low,Large,Medium,0,Summer,2371.21,237.12,10,237,6,313.2,180,6
1513,536610,106,517,180,30,1.74,52.2,12369,Lithuania,HO15596,Home Laugh Focus,HO,2023-08-17,2023,8,17,3,4,August,Thursday,Low,Large,Medium,0,Summer,2371.21,237.12,10,237,6,313.2,180,6
1514,536610,184,517,180,30,1.74,52.2,12369,United Kingdom,HO15596,Home Laugh Focus,HO,2023-08-17,2023,8,17,3,4,August,Thursday,Low,Large,Medium,0,Summer,2371.21,237.12,10,237,6,313.2,180,6
1515,536610,233,517,180,30,1.74,52.2,12369,Norway,HO15596,Home Laugh Focus,HO,2023-08-17,2023,8,17,3,4,August,Thursday,Low,Large,Medium,0,Summer,2371.21,237.12,10,237,6,313.2,180,6
1516,536610,238,517,180,30,1.74,52.2,12369,Portugal,HO15596,Home Laugh Focus,HO,2023-08-17,2023,8,17,3,4,August,Thursday,Low,Large,Medium,0,Summer,2371.21,237.12,10,237,6,313.2,180,6
1517,536610,403,517,180,30,1.74,52.2,12369,Japan,HO15596,Home Laugh Focus,HO,2023-08-17,2023,8,17,3,4,August,Thursday,Low,Large,Medium,0,Summer,2371.21,237.12,10,237,6,313.2,180,6
1518,536610,4,518,180,32,1.22,39.04,12369,Belgium,TO61773,Toy Outside Pressure,TO,2023-08-17,2023,8,17,3,4,August,Thursday,Low,Large,Low,0,Summer,2371.21,237.12,10,237,6,234.24,192,6
1519,536610,106,518,180,32,1.22,39.04,12369,Lithuania,TO61773,Toy Outside Pressure,TO,2023-08-17,2023,8,17,3,4,August,Thursday,Low,Large,Low,0,Summer,2371.21,237.12,10,237,6,234.24,192,6
1520,536610,184,518,180,32,1.22,39.04,12369,United Kingdom,TO61773,Toy Outside Pressure,TO,2023-08-17,2023,8,17,3,4,August,Thursday,Low,Large,Low,0,Summer,2371.21,237.12,10,237,6,234.24,192,6
1521,536610,233,518,180,32,1.22,39.04,12369,Norway,TO61773,Toy Outside Pressure,TO,2023-08-17,2023,8,17,3,4,August,Thursday,Low,Large,Low,0,Summer,2371.21,237.12,10,237,6,234.24,192,6
1522,536610,238,518,180,32,1.22,39.04,12369,Portugal,TO61773,Toy Outside Pressure,TO,2023-08-17,2023,8,17,3,4,August,Thursday,Low,Large,Low,0,Summer,2371.21,237.12,10,237,6,234.24,192,6
1523,536610,403,518,180,32,1.22,39.04,12369,Japan,TO61773,Toy Outside Pressure,TO,2023-08-17,2023,8,17,3,4,August,Thursday,Low,Large,Low,0,Summer,2371.21,237.12,10,237,6,234.24,192,6
1524,536611,186,519,62,18,11.43,205.74,12436,Australia,GA46042,Garden Poor Sister,GA,2023-01-24,2023,1,24,1,2,January,Tuesday,Medium,Medium,High,0,Winter,1440.92,288.18,5,78,3,617.22,54,3
1525,536611,239,519,62,18,11.43,205.74,12436,EIRE,GA46042,Garden Poor Sister,GA,2023-01-24,2023,1,24,1,2,January,Tuesday,Medium,Medium,High,0,Winter,1440.92,288.18,5,78,3,617.22,54,3
1526,536611,379,519,62,18,11.43,205.74,12436,Poland,GA46042,Garden Poor Sister,GA,2023-01-24,2023,1,24,1,2,January,Tuesday,Medium,Medium,High,0,Winter,1440.92,288.18,5,78,3,617.22,54,3
1527,536611,186,520,62,16,16.36,261.76,12436,Australia,KI90868,Kitchen Bit Yourself,KI,2023-01-24,2023,1,24,1,2,January,Tuesday,High,Medium,High,0,Winter,1440.92,288.18,5,78,3,785.28,48,3
1528,536611,239,520,62,16,16.36,261.76,12436,EIRE,KI90868,Kitchen Bit Yourself,KI,2023-01-24,2023,1,24,1,2,January,Tuesday,High,Medium,High,0,Winter,1440.92,288.18,5,78,3,785.28,48,3
1529,536611,379,520,62,16,16.36,261.76,12436,Poland,KI90868,Kitchen Bit Yourself,KI,2023-01-24,2023,1,24,1,2,January,Tuesday,High,Medium,High,0,Winter,1440.92,288.18,5,78,3,785.28,48,3
1530,536612,188,521,181,25,3.86,96.5,12468,Portugal,HO46670,Home Despite Process,HO,2023-10-24,2023,10,24,4,2,October,Tuesday,Low,Large,Medium,0,Autumn,1436.34,287.27,5,135,3,289.5,75,3
1531,536612,240,521,181,25,3.86,96.5,12468,France,HO46670,Home Despite Process,HO,2023-10-24,2023,10,24,4,2,October,Tuesday,Low,Large,Medium,0,Autumn,1436.34,287.27,5,135,3,289.5,75,3
1532,536612,241,521,181,25,3.86,96.5,12468,Iceland,HO46670,Home Despite Process,HO,2023-10-24,2023,10,24,4,2,October,Tuesday,Low,Large,Medium,0,Autumn,1436.34,287.27,5,135,3,289.5,75,3
1533,536612,188,522,181,35,19.97,698.9499999999999,12468,Portugal,GA92674,Garden Development Everything,GA,2023-10-24,2023,10,24,4,2,October,Tuesday,High,Large,Premium,0,Autumn,1436.34,287.27,5,135,3,2096.85,105,3
1534,536612,240,522,181,35,19.97,698.9499999999999,12468,France,GA92674,Garden Development Everything,GA,2023-10-24,2023,10,24,4,2,October,Tuesday,High,Large,Premium,0,Autumn,1436.34,287.27,5,135,3,2096.85,105,3
1535,536612,241,522,181,35,19.97,698.9499999999999,12468,Iceland,GA92674,Garden Development Everything,GA,2023-10-24,2023,10,24,4,2,October,Tuesday,High,Large,Premium,0,Autumn,1436.34,287.27,5,135,3,2096.85,105,3
1536,536613,188,523,182,33,8.38,276.54,12468,Portugal,GI84141,Gift Beat Close,GI,2023-09-14,2023,9,14,3,4,September,Thursday,Medium,Large,High,0,Autumn,1436.34,287.27,5,135,3,829.62,99,3
1537,536613,240,523,182,33,8.38,276.54,12468,France,GI84141,Gift Beat Close,GI,2023-09-14,2023,9,14,3,4,September,Thursday,Medium,Large,High,0,Autumn,1436.34,287.27,5,135,3,829.62,99,3
1538,536613,241,523,182,33,8.38,276.54,12468,Iceland,GI84141,Gift Beat Close,GI,2023-09-14,2023,9,14,3,4,September,Thursday,Medium,Large,High,0,Autumn,1436.34,287.27,5,135,3,829.62,99,3
1539,536614,242,524,183,4,20.31,81.24,12427,Switzerland,HO46822,Home Consumer Old,HO,2023-04-04,2023,4,4,2,2,April,Tuesday,High,Small,Medium,0,Spring,1103.39,220.68,5,163,2,162.48,8,2
1540,536614,382,524,183,4,20.31,81.24,12427,Australia,HO46822,Home Consumer Old,HO,2023-04-04,2023,4,4,2,2,April,Tuesday,High,Small,Medium,0,Spring,1103.39,220.68,5,163,2,162.48,8,2
1541,536614,242,525,183,15,24.36,365.4,12427,Switzerland,TO86544,Toy Bad Close,TO,2023-04-04,2023,4,4,2,2,April,Tuesday,High,Medium,High,0,Spring,1103.39,220.68,5,163,2,730.8,30,2
1542,536614,382,525,183,15,24.36,365.4,12427,Australia,TO86544,Toy Bad Close,TO,2023-04-04,2023,4,4,2,2,April,Tuesday,High,Medium,High,0,Spring,1103.39,220.68,5,163,2,730.8,30,2
1543,536614,242,526,183,48,1.87,89.76,12427,Switzerland,GI79951,Gift Able Issue,GI,2023-04-04,2023,4,4,2,2,April,Tuesday,Low,Large,Medium,0,Spring,1103.39,220.68,5,163,2,179.52,96,2
1544,536614,382,526,183,48,1.87,89.76,12427,Australia,GI79951,Gift Able Issue,GI,2023-04-04,2023,4,4,2,2,April,Tuesday,Low,Large,Medium,0,Spring,1103.39,220.68,5,163,2,179.52,96,2
1545,536615,56,527,184,12,6.3,75.6,12493,France,GI32768,Gift Risk Phone,GI,2023-06-24,2023,6,24,2,6,June,Saturday,Medium,Medium,Medium,1,Summer,4396.96,399.72,11,271,4,302.4,48,4
1546,536615,79,527,184,12,6.3,75.6,12493,Poland,GI32768,Gift Risk Phone,GI,2023-06-24,2023,6,24,2,6,June,Saturday,Medium,Medium,Medium,1,Summer,4396.96,399.72,11,271,4,302.4,48,4
1547,536615,197,527,184,12,6.3,75.6,12493,Netherlands,GI32768,Gift Risk Phone,GI,2023-06-24,2023,6,24,2,6,June,Saturday,Medium,Medium,Medium,1,Summer,4396.96,399.72,11,271,4,302.4,48,4
1548,536615,243,527,184,12,6.3,75.6,12493,Belgium,GI32768,Gift Risk Phone,GI,2023-06-24,2023,6,24,2,6,June,Saturday,Medium,Medium,Medium,1,Summer,4396.96,399.72,11,271,4,302.4,48,4
1549,536615,56,528,184,46,17.66,812.36,12493,France,KI13697,Kitchen Many Film,KI,2023-06-24,2023,6,24,2,6,June,Saturday,High,Large,Premium,1,Summer,4396.96,399.72,11,271,4,3249.44,184,4
1550,536615,79,528,184,46,17.66,812.36,12493,Poland,KI13697,Kitchen Many Film,KI,2023-06-24,2023,6,24,2,6,June,Saturday,High,Large,Premium,1,Summer,4396.96,399.72,11,271,4,3249.44,184,4
1551,536615,197,528,184,46,17.66,812.36,12493,Netherlands,KI13697,Kitchen Many Film,KI,2023-06-24,2023,6,24,2,6,June,Saturday,High,Large,Premium,1,Summer,4396.96,399.72,11,271,4,3249.44,184,4
1552,536615,243,528,184,46,17.66,812.36,12493,Belgium,KI13697,Kitchen Many Film,KI,2023-06-24,2023,6,24,2,6,June,Saturday,High,Large,Premium,1,Summer,4396.96,399.72,11,271,4,3249.44,184,4
1553,536615,56,529,184,13,21.0,273.0,12493,France,GA83807,Garden Alone Each,GA,2023-06-24,2023,6,24,2,6,June,Saturday,High,Medium,High,1,Summer,4396.96,399.72,11,271,4,1092.0,52,4
1554,536615,79,529,184,13,21.0,273.0,12493,Poland,GA83807,Garden Alone Each,GA,2023-06-24,2023,6,24,2,6,June,Saturday,High,Medium,High,1,Summer,4396.96,399.72,11,271,4,1092.0,52,4
1555,536615,197,529,184,13,21.0,273.0,12493,Netherlands,GA83807,Garden Alone Each,GA,2023-06-24,2023,6,24,2,6,June,Saturday,High,Medium,High,1,Summer,4396.96,399.72,11,271,4,1092.0,52,4
1556,536615,243,529,184,13,21.0,273.0,12493,Belgium,GA83807,Garden Alone Each,GA,2023-06-24,2023,6,24,2,6,June,Saturday,High,Medium,High,1,Summer,4396.96,399.72,11,271,4,1092.0,52,4
1557,536615,56,530,184,12,12.52,150.24,12493,France,KI50508,Kitchen Fight Seat,KI,2023-06-24,2023,6,24,2,6,June,Saturday,Medium,Medium,Medium,1,Summer,4396.96,399.72,11,271,4,600.96,48,4
1558,536615,79,530,184,12,12.52,150.24,12493,Poland,KI50508,Kitchen Fight Seat,KI,2023-06-24,2023,6,24,2,6,June,Saturday,Medium,Medium,Medium,1,Summer,4396.96,399.72,11,271,4,600.96,48,4
1559,536615,197,530,184,12,12.52,150.24,12493,Netherlands,KI50508,Kitchen Fight Seat,KI,2023-06-24,2023,6,24,2,6,June,Saturday,Medium,Medium,Medium,1,Summer,4396.96,399.72,11,271,4,600.96,48,4
1560,536615,243,530,184,12,12.52,150.24,12493,Belgium,KI50508,Kitchen Fight Seat,KI,2023-06-24,2023,6,24,2,6,June,Saturday,Medium,Medium,Medium,1,Summer,4396.96,399.72,11,271,4,600.96,48,4
1561,536616,244,531,86,31,0.52,16.12,12500,Switzerland,HO79002,Home Scientist Trade,HO,2023-04-20,2023,4,20,2,4,April,Thursday,Low,Large,Low,0,Spring,1658.88,331.78,5,124,2,32.24,62,2
1562,536616,301,531,86,31,0.52,16.12,12500,Poland,HO79002,Home Scientist Trade,HO,2023-04-20,2023,4,20,2,4,April,Thursday,Low,Large,Low,0,Spring,1658.88,331.78,5,124,2,32.24,62,2
1563,536616,244,532,86,22,18.06,397.32,12500,Switzerland,TO27103,Toy Long Avoid,TO,2023-04-20,2023,4,20,2,4,April,Thursday,High,Large,High,0,Spring,1658.88,331.78,5,124,2,794.64,44,2
1564,536616,301,532,86,22,18.06,397.32,12500,Poland,TO27103,Toy Long Avoid,TO,2023-04-20,2023,4,20,2,4,April,Thursday,High,Large,High,0,Spring,1658.88,331.78,5,124,2,794.64,44,2
1565,536616,244,533,86,10,14.87,148.7,12500,Switzerland,HO12872,Home Right East,HO,2023-04-20,2023,4,20,2,4,April,Thursday,Medium,Medium,Medium,0,Spring,1658.88,331.78,5,124,2,297.4,20,2
1566,536616,301,533,86,10,14.87,148.7,12500,Poland,HO12872,Home Right East,HO,2023-04-20,2023,4,20,2,4,April,Thursday,Medium,Medium,Medium,0,Spring,1658.88,331.78,5,124,2,297.4,20,2
1567,536617,127,534,185,46,23.58,1084.6799999999998,12480,Lithuania,HO58967,Home Everything Store,HO,2023-12-25,2023,12,25,4,1,December,Monday,High,Large,Premium,0,Winter,3122.44,283.86,11,272,7,5423.4,230,5
1568,536617,159,534,185,46,23.58,1084.6799999999998,12480,Japan,HO58967,Home Everything Store,HO,2023-12-25,2023,12,25,4,1,December,Monday,High,Large,Premium,0,Winter,3122.44,283.86,11,272,7,5423.4,230,5
1569,536617,245,534,185,46,23.58,1084.6799999999998,12480,Italy,HO58967,Home Everything Store,HO,2023-12-25,2023,12,25,4,1,December,Monday,High,Large,Premium,0,Winter,3122.44,283.86,11,272,7,5423.4,230,5
1570,536617,309,534,185,46,23.58,1084.6799999999998,12480,Switzerland,HO58967,Home Everything Store,HO,2023-12-25,2023,12,25,4,1,December,Monday,High,Large,Premium,0,Winter,3122.44,283.86,11,272,7,5423.4,230,5
1571,536617,422,534,185,46,23.58,1084.6799999999998,12480,Netherlands,HO58967,Home Everything Store,HO,2023-12-25,2023,12,25,4,1,December,Monday,High,Large,Premium,0,Winter,3122.44,283.86,11,272,7,5423.4,230,5
1572,536618,246,535,32,11,18.44,202.84,12432,Poland,GI27884,Gift Process Perform,GI,2023-11-04,2023,11,4,4,6,November,Saturday,High,Medium,High,1,Autumn,2562.86,284.76,9,154,4,608.52,33,3
1573,536618,251,535,32,11,18.44,202.84,12432,Iceland,GI27884,Gift Process Perform,GI,2023-11-04,2023,11,4,4,6,November,Saturday,High,Medium,High,1,Autumn,2562.86,284.76,9,154,4,608.52,33,3
1574,536618,401,535,32,11,18.44,202.84,12432,Belgium,GI27884,Gift Process Perform,GI,2023-11-04,2023,11,4,4,6,November,Saturday,High,Medium,High,1,Autumn,2562.86,284.76,9,154,4,608.52,33,3
1575,536618,246,536,32,12,17.83,213.95999999999998,12432,Poland,DE51586,Decor Recently Summer,DE,2023-11-04,2023,11,4,4,6,November,Saturday,High,Medium,High,1,Autumn,2562.86,284.76,9,154,4,641.88,36,3
1576,536618,251,536,32,12,17.83,213.95999999999998,12432,Iceland,DE51586,Decor Recently Summer,DE,2023-11-04,2023,11,4,4,6,November,Saturday,High,Medium,High,1,Autumn,2562.86,284.76,9,154,4,641.88,36,3
1577,536618,401,536,32,12,17.83,213.95999999999998,12432,Belgium,DE51586,Decor Recently Summer,DE,2023-11-04,2023,11,4,4,6,November,Saturday,High,Medium,High,1,Autumn,2562.86,284.76,9,154,4,641.88,36,3
1578,536618,246,537,32,15,16.81,252.14999999999998,12432,Poland,TO56769,Toy World Decade,TO,2023-11-04,2023,11,4,4,6,November,Saturday,High,Medium,High,1,Autumn,2562.86,284.76,9,154,4,756.45,45,3
1579,536618,251,537,32,15,16.81,252.14999999999998,12432,Iceland,TO56769,Toy World Decade,TO,2023-11-04,2023,11,4,4,6,November,Saturday,High,Medium,High,1,Autumn,2562.86,284.76,9,154,4,756.45,45,3
1580,536618,401,537,32,15,16.81,252.14999999999998,12432,Belgium,TO56769,Toy World Decade,TO,2023-11-04,2023,11,4,4,6,November,Saturday,High,Medium,High,1,Autumn,2562.86,284.76,9,154,4,756.45,45,3
1581,C536618,246,538,32,-9,4.85,-43.65,12432,Poland,GI48602,Gift Large Building,GI,2023-11-04,2023,11,4,4,6,November,Saturday,Low,,,1,Autumn,2562.86,284.76,9,154,4,-130.95,-27,3
1582,C536618,251,538,32,-9,4.85,-43.65,12432,Iceland,GI48602,Gift Large Building,GI,2023-11-04,2023,11,4,4,6,November,Saturday,Low,,,1,Autumn,2562.86,284.76,9,154,4,-130.95,-27,3
1583,C536618,401,538,32,-9,4.85,-43.65,12432,Belgium,GI48602,Gift Large Building,GI,2023-11-04,2023,11,4,4,6,November,Saturday,Low,,,1,Autumn,2562.86,284.76,9,154,4,-130.95,-27,3
1584,C536618,246,539,32,3,4.96,14.879999999999999,12432,Poland,OF84381,Office Off Down,OF,2023-11-04,2023,11,4,4,6,November,Saturday,Low,Small,Low,1,Autumn,2562.86,284.76,9,154,4,44.64,9,3
1585,C536618,251,539,32,3,4.96,14.879999999999999,12432,Iceland,OF84381,Office Off Down,OF,2023-11-04,2023,11,4,4,6,November,Saturday,Low,Small,Low,1,Autumn,2562.86,284.76,9,154,4,44.64,9,3
1586,C536618,401,539,32,3,4.96,14.879999999999999,12432,Belgium,OF84381,Office Off Down,OF,2023-11-04,2023,11,4,4,6,November,Saturday,Low,Small,Low,1,Autumn,2562.86,284.76,9,154,4,44.64,9,3
1587,C536618,246,540,32,37,3.05,112.85,12432,Poland,GA93839,Garden Raise Church,GA,2023-11-04,2023,11,4,4,6,November,Saturday,Low,Large,Medium,1,Autumn,2562.86,284.76,9,154,4,338.55,111,3
1588,C536618,251,540,32,37,3.05,112.85,12432,Iceland,GA93839,Garden Raise Church,GA,2023-11-04,2023,11,4,4,6,November,Saturday,Low,Large,Medium,1,Autumn,2562.86,284.76,9,154,4,338.55,111,3
1589,C536618,401,540,32,37,3.05,112.85,12432,Belgium,GA93839,Garden Raise Church,GA,2023-11-04,2023,11,4,4,6,November,Saturday,Low,Large,Medium,1,Autumn,2562.86,284.76,9,154,4,338.55,111,3
1590,536619,37,541,152,21,4.61,96.81,12536,Iceland,GA55457,Garden Exactly The,GA,2023-12-19,2023,12,19,4,2,December,Tuesday,Low,Large,Medium,0,Winter,618.77,154.69,4,106,4,193.62,42,2
1591,536619,247,541,152,21,4.61,96.81,12536,Australia,GA55457,Garden Exactly The,GA,2023-12-19,2023,12,19,4,2,December,Tuesday,Low,Large,Medium,0,Winter,618.77,154.69,4,106,4,193.62,42,2
1592,536620,14,542,186,17,5.64,95.88,12527,France,OF11493,Office Away As,OF,2023-02-25,2023,2,25,1,6,February,Saturday,Medium,Medium,Medium,1,Winter,5289.58,406.89,13,395,5,479.4,85,5
1593,536620,223,542,186,17,5.64,95.88,12527,Germany,OF11493,Office Away As,OF,2023-02-25,2023,2,25,1,6,February,Saturday,Medium,Medium,Medium,1,Winter,5289.58,406.89,13,395,5,479.4,85,5
1594,536620,248,542,186,17,5.64,95.88,12527,Portugal,OF11493,Office Away As,OF,2023-02-25,2023,2,25,1,6,February,Saturday,Medium,Medium,Medium,1,Winter,5289.58,406.89,13,395,5,479.4,85,5
1595,536620,270,542,186,17,5.64,95.88,12527,EIRE,OF11493,Office Away As,OF,2023-02-25,2023,2,25,1,6,February,Saturday,Medium,Medium,Medium,1,Winter,5289.58,406.89,13,395,5,479.4,85,5
1596,536620,302,542,186,17,5.64,95.88,12527,Norway,OF11493,Office Away As,OF,2023-02-25,2023,2,25,1,6,February,Saturday,Medium,Medium,Medium,1,Winter,5289.58,406.89,13,395,5,479.4,85,5
1597,536620,14,543,186,47,0.53,24.91,12527,France,GI24160,Gift Company Structure,GI,2023-02-25,2023,2,25,1,6,February,Saturday,Low,Large,Low,1,Winter,5289.58,406.89,13,395,5,124.55,235,5
1598,536620,223,543,186,47,0.53,24.91,12527,Germany,GI24160,Gift Company Structure,GI,2023-02-25,2023,2,25,1,6,February,Saturday,Low,Large,Low,1,Winter,5289.58,406.89,13,395,5,124.55,235,5
1599,536620,248,543,186,47,0.53,24.91,12527,Portugal,GI24160,Gift Company Structure,GI,2023-02-25,2023,2,25,1,6,February,Saturday,Low,Large,Low,1,Winter,5289.58,406.89,13,395,5,124.55,235,5
1600,536620,270,543,186,47,0.53,24.91,12527,EIRE,GI24160,Gift Company Structure,GI,2023-02-25,2023,2,25,1,6,February,Saturday,Low,Large,Low,1,Winter,5289.58,406.89,13,395,5,124.55,235,5
1601,536620,302,543,186,47,0.53,24.91,12527,Norway,GI24160,Gift Company Structure,GI,2023-02-25,2023,2,25,1,6,February,Saturday,Low,Large,Low,1,Winter,5289.58,406.89,13,395,5,124.55,235,5
1602,536620,14,544,186,32,22.1,707.2,12527,France,GA64266,Garden Food Physical,GA,2023-02-25,2023,2,25,1,6,February,Saturday,High,Large,Premium,1,Winter,5289.58,406.89,13,395,5,3536.0,160,5
1603,536620,223,544,186,32,22.1,707.2,12527,Germany,GA64266,Garden Food Physical,GA,2023-02-25,2023,2,25,1,6,February,Saturday,High,Large,Premium,1,Winter,5289.58,406.89,13,395,5,3536.0,160,5
1604,536620,248,544,186,32,22.1,707.2,12527,Portugal,GA64266,Garden Food Physical,GA,2023-02-25,2023,2,25,1,6,February,Saturday,High,Large,Premium,1,Winter,5289.58,406.89,13,395,5,3536.0,160,5
1605,536620,270,544,186,32,22.1,707.2,12527,EIRE,GA64266,Garden Food Physical,GA,2023-02-25,2023,2,25,1,6,February,Saturday,High,Large,Premium,1,Winter,5289.58,406.89,13,395,5,3536.0,160,5
1606,536620,302,544,186,32,22.1,707.2,12527,Norway,GA64266,Garden Food Physical,GA,2023-02-25,2023,2,25,1,6,February,Saturday,High,Large,Premium,1,Winter,5289.58,406.89,13,395,5,3536.0,160,5
1607,536621,148,545,73,42,19.08,801.3599999999999,12371,Germany,TO85766,Toy Thank Outside,TO,2023-10-18,2023,10,18,4,3,October,Wednesday,High,Large,Premium,0,Autumn,1914.16,319.03,6,166,3,2404.08,126,3
1608,536621,249,545,73,42,19.08,801.3599999999999,12371,Iceland,TO85766,Toy Thank Outside,TO,2023-10-18,2023,10,18,4,3,October,Wednesday,High,Large,Premium,0,Autumn,1914.16,319.03,6,166,3,2404.08,126,3
1609,536621,332,545,73,42,19.08,801.3599999999999,12371,Lithuania,TO85766,Toy Thank Outside,TO,2023-10-18,2023,10,18,4,3,October,Wednesday,High,Large,Premium,0,Autumn,1914.16,319.03,6,166,3,2404.08,126,3
1610,536621,148,546,73,19,0.99,18.81,12371,Germany,HO14379,Home Will Fight,HO,2023-10-18,2023,10,18,4,3,October,Wednesday,Low,Medium,Low,0,Autumn,1914.16,319.03,6,166,3,56.43,57,3
1611,536621,249,546,73,19,0.99,18.81,12371,Iceland,HO14379,Home Will Fight,HO,2023-10-18,2023,10,18,4,3,October,Wednesday,Low,Medium,Low,0,Autumn,1914.16,319.03,6,166,3,56.43,57,3
1612,536621,332,546,73,19,0.99,18.81,12371,Lithuania,HO14379,Home Will Fight,HO,2023-10-18,2023,10,18,4,3,October,Wednesday,Low,Medium,Low,0,Autumn,1914.16,319.03,6,166,3,56.43,57,3
1613,536622,23,547,134,11,18.43,202.73,12364,EIRE,GA59212,Garden Capital Management,GA,2023-06-20,2023,6,20,2,2,June,Tuesday,High,Medium,High,0,Summer,560.07,140.02,4,65,2,405.46,22,2
1614,536622,250,547,134,11,18.43,202.73,12364,Portugal,GA59212,Garden Capital Management,GA,2023-06-20,2023,6,20,2,2,June,Tuesday,High,Medium,High,0,Summer,560.07,140.02,4,65,2,405.46,22,2
1615,536623,246,548,124,28,23.59,660.52,12432,Poland,DE14062,Decor Fly Scene,DE,2023-09-25,2023,9,25,3,1,September,Monday,High,Large,Premium,0,Autumn,2562.86,284.76,9,154,4,1981.56,84,3
1616,536623,251,548,124,28,23.59,660.52,12432,Iceland,DE14062,Decor Fly Scene,DE,2023-09-25,2023,9,25,3,1,September,Monday,High,Large,Premium,0,Autumn,2562.86,284.76,9,154,4,1981.56,84,3
1617,536623,401,548,124,28,23.59,660.52,12432,Belgium,DE14062,Decor Fly Scene,DE,2023-09-25,2023,9,25,3,1,September,Monday,High,Large,Premium,0,Autumn,2562.86,284.76,9,154,4,1981.56,84,3
1618,536624,59,549,187,14,24.37,341.18,12386,United Kingdom,HO53397,Home Yes Expert,HO,2023-06-06,2023,6,6,2,2,June,Tuesday,High,Medium,High,0,Summer,3036.9,433.84,7,198,3,1023.54,42,3
1619,536624,252,549,187,14,24.37,341.18,12386,France,HO53397,Home Yes Expert,HO,2023-06-06,2023,6,6,2,2,June,Tuesday,High,Medium,High,0,Summer,3036.9,433.84,7,198,3,1023.54,42,3
1620,536624,339,549,187,14,24.37,341.18,12386,Australia,HO53397,Home Yes Expert,HO,2023-06-06,2023,6,6,2,2,June,Tuesday,High,Medium,High,0,Summer,3036.9,433.84,7,198,3,1023.54,42,3
1621,536624,59,550,187,17,16.68,283.56,12386,United Kingdom,DE80795,Decor Month Notice,DE,2023-06-06,2023,6,6,2,2,June,Tuesday,High,Medium,High,0,Summer,3036.9,433.84,7,198,3,850.68,51,3
1622,536624,252,550,187,17,16.68,283.56,12386,France,DE80795,Decor Month Notice,DE,2023-06-06,2023,6,6,2,2,June,Tuesday,High,Medium,High,0,Summer,3036.9,433.84,7,198,3,850.68,51,3
1623,536624,339,550,187,17,16.68,283.56,12386,Australia,DE80795,Decor Month Notice,DE,2023-06-06,2023,6,6,2,2,June,Tuesday,High,Medium,High,0,Summer,3036.9,433.84,7,198,3,850.68,51,3
1624,536625,86,551,162,32,4.26,136.32,12358,Portugal,KI82045,Kitchen Left Be,KI,2023-07-11,2023,7,11,3,2,July,Tuesday,Low,Large,Medium,0,Summer,2156.59,359.43,6,190,3,408.96,96,3
1625,536625,135,551,162,32,4.26,136.32,12358,Poland,KI82045,Kitchen Left Be,KI,2023-07-11,2023,7,11,3,2,July,Tuesday,Low,Large,Medium,0,Summer,2156.59,359.43,6,190,3,408.96,96,3
